piece,occurrence,traduction_anglaise,type,zone_geographique,continent,lat,lng,auteur_2,titre,genre,representation,decennie,publication,decennie2,column2,column3,column4
SCARRON_DOMJAPHETDARMENIE,Arménie,Armenia,Pays,Arménie,Asie,40,45,Paul Scarron,Don Japhet d’Arménie,Comédie,1647,50,1653,50,http://dramacode.github.io/tcp5/scarron_domjaphetdarmenie.xml,https://catalogue.bnf.fr/ark:/12148/cb313084409,https://gallica.bnf.fr/ark:/12148/bpt6k70326x
SCARRON_DOMJAPHETDARMENIE,Espagne,Spain,Pays,Péninsule Ibérique,Europe,40,-4,Paul Scarron,Don Japhet d’Arménie,Comédie,1647,50,1653,50,http://dramacode.github.io/tcp5/scarron_domjaphetdarmenie.xml,https://catalogue.bnf.fr/ark:/12148/cb313084409,https://gallica.bnf.fr/ark:/12148/bpt6k70326x
SCARRON_DOMJAPHETDARMENIE,Almodobar,Almodóvar del Campo,Ville,Péninsule Ibérique,Europe,38.70936,-4.17908,Paul Scarron,Don Japhet d’Arménie,Comédie,1647,50,1653,50,http://dramacode.github.io/tcp5/scarron_domjaphetdarmenie.xml,https://catalogue.bnf.fr/ark:/12148/cb313084409,https://gallica.bnf.fr/ark:/12148/bpt6k70326x
SCARRON_DOMJAPHETDARMENIE,Pérou,Peru,Pays,Amérique,Amérique,-10,-75.25,Paul Scarron,Don Japhet d’Arménie,Comédie,1647,50,1653,50,http://dramacode.github.io/tcp5/scarron_domjaphetdarmenie.xml,https://catalogue.bnf.fr/ark:/12148/cb313084409,https://gallica.bnf.fr/ark:/12148/bpt6k70326x
SCARRON_DOMJAPHETDARMENIE,Calabre,Calabria,Région,Italie,Europe,39,16.5,Paul Scarron,Don Japhet d’Arménie,Comédie,1647,50,1653,50,http://dramacode.github.io/tcp5/scarron_domjaphetdarmenie.xml,https://catalogue.bnf.fr/ark:/12148/cb313084409,https://gallica.bnf.fr/ark:/12148/bpt6k70326x
SCARRON_DOMJAPHETDARMENIE,Portugal,Portugal,Pays,Péninsule Ibérique,Europe,39.6945,-8.13057,Paul Scarron,Don Japhet d’Arménie,Comédie,1647,50,1653,50,http://dramacode.github.io/tcp5/scarron_domjaphetdarmenie.xml,https://catalogue.bnf.fr/ark:/12148/cb313084409,https://gallica.bnf.fr/ark:/12148/bpt6k70326x
SCARRON_DOMJAPHETDARMENIE,Galice,Galicia,Région,Péninsule Ibérique,Europe,42.75508,-7.86621,Paul Scarron,Don Japhet d’Arménie,Comédie,1647,50,1653,50,http://dramacode.github.io/tcp5/scarron_domjaphetdarmenie.xml,https://catalogue.bnf.fr/ark:/12148/cb313084409,https://gallica.bnf.fr/ark:/12148/bpt6k70326x
SCARRON_DOMJAPHETDARMENIE,Rome,Roma,Ville,Italie,Europe,41.89193,12.51133,Paul Scarron,Don Japhet d’Arménie,Comédie,1647,50,1653,50,http://dramacode.github.io/tcp5/scarron_domjaphetdarmenie.xml,https://catalogue.bnf.fr/ark:/12148/cb313084409,https://gallica.bnf.fr/ark:/12148/bpt6k70326x
SCARRON_DOMJAPHETDARMENIE,Tolède,Toledo,Ville,Péninsule Ibérique,Europe,39.8581,-4.02263,Paul Scarron,Don Japhet d’Arménie,Comédie,1647,50,1653,50,http://dramacode.github.io/tcp5/scarron_domjaphetdarmenie.xml,https://catalogue.bnf.fr/ark:/12148/cb313084409,https://gallica.bnf.fr/ark:/12148/bpt6k70326x
SCARRON_DOMJAPHETDARMENIE,Angleterre,England,Pays,Grande-Bretagne,Europe,52.16045,-0.70312,Paul Scarron,Don Japhet d’Arménie,Comédie,1647,50,1653,50,http://dramacode.github.io/tcp5/scarron_domjaphetdarmenie.xml,https://catalogue.bnf.fr/ark:/12148/cb313084409,https://gallica.bnf.fr/ark:/12148/bpt6k70326x
SCARRON_DOMJAPHETDARMENIE,Japon,Japan,Pays,Extrême-Orient,Asie,35.68536,139.75309,Paul Scarron,Don Japhet d’Arménie,Comédie,1647,50,1653,50,http://dramacode.github.io/tcp5/scarron_domjaphetdarmenie.xml,https://catalogue.bnf.fr/ark:/12148/cb313084409,https://gallica.bnf.fr/ark:/12148/bpt6k70326x
SCARRON_DOMJAPHETDARMENIE,Ithaque,Ithaca,Île,Grèce,Europe,38.44193,20.638399,Paul Scarron,Don Japhet d’Arménie,Comédie,1647,50,1653,50,http://dramacode.github.io/tcp5/scarron_domjaphetdarmenie.xml,https://catalogue.bnf.fr/ark:/12148/cb313084409,https://gallica.bnf.fr/ark:/12148/bpt6k70326x
SCARRON_DOMJAPHETDARMENIE,Castille,Castile,Région,Péninsule Ibérique,Europe,41,-3.5,Paul Scarron,Don Japhet d’Arménie,Comédie,1647,50,1653,50,http://dramacode.github.io/tcp5/scarron_domjaphetdarmenie.xml,https://catalogue.bnf.fr/ark:/12148/cb313084409,https://gallica.bnf.fr/ark:/12148/bpt6k70326x
SCARRON_DOMJAPHETDARMENIE,Orillane,Amazon River,Fleuve,Amérique,Amérique,-0.16667,-49,Paul Scarron,Don Japhet d’Arménie,Comédie,1647,50,1653,50,http://dramacode.github.io/tcp5/scarron_domjaphetdarmenie.xml,https://catalogue.bnf.fr/ark:/12148/cb313084409,https://gallica.bnf.fr/ark:/12148/bpt6k70326x
SCARRON_DOMJAPHETDARMENIE,Guyane,Guianas,Pays,Amérique,Amérique,4,-56,Paul Scarron,Don Japhet d’Arménie,Comédie,1647,50,1653,50,http://dramacode.github.io/tcp5/scarron_domjaphetdarmenie.xml,https://catalogue.bnf.fr/ark:/12148/cb313084409,https://gallica.bnf.fr/ark:/12148/bpt6k70326x
SCARRON_DOMJAPHETDARMENIE,Orgas,Orgaz,Ville,Péninsule Ibérique,Europe,39.64826,-3.87577,Paul Scarron,Don Japhet d’Arménie,Comédie,1647,50,1653,50,http://dramacode.github.io/tcp5/scarron_domjaphetdarmenie.xml,https://catalogue.bnf.fr/ark:/12148/cb313084409,https://gallica.bnf.fr/ark:/12148/bpt6k70326x
SCARRON_DOMJAPHETDARMENIE,Allobroge,Allobroges,Pays,France,Europe,45.69480975,6.259111,Paul Scarron,Don Japhet d’Arménie,Comédie,1647,50,1653,50,http://dramacode.github.io/tcp5/scarron_domjaphetdarmenie.xml,https://catalogue.bnf.fr/ark:/12148/cb313084409,https://gallica.bnf.fr/ark:/12148/bpt6k70326x
SCARRON_DOMJAPHETDARMENIE,Annecy,Annecy,Ville,France,Europe,45.90621,6.1267,Paul Scarron,Don Japhet d’Arménie,Comédie,1647,50,1653,50,http://dramacode.github.io/tcp5/scarron_domjaphetdarmenie.xml,https://catalogue.bnf.fr/ark:/12148/cb313084409,https://gallica.bnf.fr/ark:/12148/bpt6k70326x
SCARRON_DOMJAPHETDARMENIE,Consuegre,Consuegra,Ville,Péninsule Ibérique,Europe,39.46246,-3608,Paul Scarron,Don Japhet d’Arménie,Comédie,1647,50,1653,50,http://dramacode.github.io/tcp5/scarron_domjaphetdarmenie.xml,https://catalogue.bnf.fr/ark:/12148/cb313084409,https://gallica.bnf.fr/ark:/12148/bpt6k70326x
SCARRON_ECOLIERDESALAMANQUE,Tolède,Toledo,Ville,Péninsule Ibérique,Europe,39.8581,-4.02263,Paul Scarron,L’Escolier de Salamanque,Tragi-comédie,1654,50,1655,50,http://dramacode.github.io/tcp5/scarron_ecolierdesalamanque.xml,https://catalogue.bnf.fr/ark:/12148/cb313084529,https://gallica.bnf.fr/ark:/12148/bpt6k841852
SCARRON_ECOLIERDESALAMANQUE,Madrid,Madrid,Ville,Péninsule Ibérique,Europe,40.4165,-3.70256,Paul Scarron,L’Escolier de Salamanque,Tragi-comédie,1654,50,1655,50,http://dramacode.github.io/tcp5/scarron_ecolierdesalamanque.xml,https://catalogue.bnf.fr/ark:/12148/cb313084529,https://gallica.bnf.fr/ark:/12148/bpt6k841852
SCARRON_ECOLIERDESALAMANQUE,Salamanque,Salamanca,Ville,Péninsule Ibérique,Europe,40.96882,-5.66388,Paul Scarron,L’Escolier de Salamanque,Tragi-comédie,1654,50,1655,50,http://dramacode.github.io/tcp5/scarron_ecolierdesalamanque.xml,https://catalogue.bnf.fr/ark:/12148/cb313084529,https://gallica.bnf.fr/ark:/12148/bpt6k841852
SCARRON_ECOLIERDESALAMANQUE,Rome,Roma,Ville,Italie,Europe,41.89193,12.51133,Paul Scarron,L’Escolier de Salamanque,Tragi-comédie,1654,50,1655,50,http://dramacode.github.io/tcp5/scarron_ecolierdesalamanque.xml,https://catalogue.bnf.fr/ark:/12148/cb313084529,https://gallica.bnf.fr/ark:/12148/bpt6k841852
SCARRON_ECOLIERDESALAMANQUE,Espagne,Spain,Pays,Péninsule Ibérique,Europe,40,-4,Paul Scarron,L’Escolier de Salamanque,Tragi-comédie,1654,50,1655,50,http://dramacode.github.io/tcp5/scarron_ecolierdesalamanque.xml,https://catalogue.bnf.fr/ark:/12148/cb313084529,https://gallica.bnf.fr/ark:/12148/bpt6k841852
SCARRON_ECOLIERDESALAMANQUE,France,France,Pays,France,Europe,46,2,Paul Scarron,L’Escolier de Salamanque,Tragi-comédie,1654,50,1655,50,http://dramacode.github.io/tcp5/scarron_ecolierdesalamanque.xml,https://catalogue.bnf.fr/ark:/12148/cb313084529,https://gallica.bnf.fr/ark:/12148/bpt6k841852
SCARRON_ECOLIERDESALAMANQUE,Burgos,Burgos,Ville,Péninsule Ibérique,Europe,42.34106,-3.70184,Paul Scarron,L’Escolier de Salamanque,Tragi-comédie,1654,50,1655,50,http://dramacode.github.io/tcp5/scarron_ecolierdesalamanque.xml,https://catalogue.bnf.fr/ark:/12148/cb313084529,https://gallica.bnf.fr/ark:/12148/bpt6k841852
SCARRON_ECOLIERDESALAMANQUE,Conciergerie,Conciergerie,Lieu,France,Europe,48.85588,2.34685,Paul Scarron,L’Escolier de Salamanque,Tragi-comédie,1654,50,1655,50,http://dramacode.github.io/tcp5/scarron_ecolierdesalamanque.xml,https://catalogue.bnf.fr/ark:/12148/cb313084529,https://gallica.bnf.fr/ark:/12148/bpt6k841852
SCARRON_FAUSSEAPPARENCE,Madrid,Madrid,Ville,Péninsule Ibérique,Europe,40.4165,-3.70256,Paul Scarron,La Fausse apparence,Tragi-comédie,1657,50,1663,60,http://dramacode.github.io/tcp5/scarron_fausseapparence.xml,https://catalogue.bnf.fr/ark:/12148/cb30186316v,https://gallica.bnf.fr/ark:/12148/bpt6k73882h
SCARRON_FAUSSEAPPARENCE,Valence,Valencia,Ville,Péninsule Ibérique,Europe,39.46975,-0.37739,Paul Scarron,La Fausse apparence,Tragi-comédie,1657,50,1663,60,http://dramacode.github.io/tcp5/scarron_fausseapparence.xml,https://catalogue.bnf.fr/ark:/12148/cb30186316v,https://gallica.bnf.fr/ark:/12148/bpt6k73882h
SCARRON_FAUSSEAPPARENCE,Espagne,Spain,Pays,Péninsule Ibérique,Europe,40,-4,Paul Scarron,La Fausse apparence,Tragi-comédie,1657,50,1663,60,http://dramacode.github.io/tcp5/scarron_fausseapparence.xml,https://catalogue.bnf.fr/ark:/12148/cb30186316v,https://gallica.bnf.fr/ark:/12148/bpt6k73882h
SCARRON_FAUSSEAPPARENCE,Andalousie,Andalusia,Région,Péninsule Ibérique,Europe,37.6,-4.5,Paul Scarron,La Fausse apparence,Tragi-comédie,1657,50,1663,60,http://dramacode.github.io/tcp5/scarron_fausseapparence.xml,https://catalogue.bnf.fr/ark:/12148/cb30186316v,https://gallica.bnf.fr/ark:/12148/bpt6k73882h
SCARRON_FAUSSEAPPARENCE,Castille,Castile,Région,Péninsule Ibérique,Europe,41,-3.5,Paul Scarron,La Fausse apparence,Tragi-comédie,1657,50,1663,60,http://dramacode.github.io/tcp5/scarron_fausseapparence.xml,https://catalogue.bnf.fr/ark:/12148/cb30186316v,https://gallica.bnf.fr/ark:/12148/bpt6k73882h
SCARRON_FAUSSEAPPARENCE,Barcelone,Barcelona,Ville,Péninsule Ibérique,Europe,41.38879,2.15899,Paul Scarron,La Fausse apparence,Tragi-comédie,1657,50,1663,60,http://dramacode.github.io/tcp5/scarron_fausseapparence.xml,https://catalogue.bnf.fr/ark:/12148/cb30186316v,https://gallica.bnf.fr/ark:/12148/bpt6k73882h
SCARRON_FAUSSEAPPARENCE,Lara,Jurisdicción de Lara,Région,Péninsule Ibérique,Europe,42.13896,-3.46111,Paul Scarron,La Fausse apparence,Tragi-comédie,1657,50,1663,60,http://dramacode.github.io/tcp5/scarron_fausseapparence.xml,https://catalogue.bnf.fr/ark:/12148/cb30186316v,https://gallica.bnf.fr/ark:/12148/bpt6k73882h
SCARRON_FAUSSEAPPARENCE,Alve,Alba de Tormes,Ville,Péninsule Ibérique,Europe,40.82922,-5.5085,Paul Scarron,La Fausse apparence,Tragi-comédie,1657,50,1663,60,http://dramacode.github.io/tcp5/scarron_fausseapparence.xml,https://catalogue.bnf.fr/ark:/12148/cb30186316v,https://gallica.bnf.fr/ark:/12148/bpt6k73882h
SCARRON_GARDIENDESOIMEME,Naples,Naples,Ville,Italie,Europe,40.85216,14.26811,Paul Scarron,Le Gardien de soi-même,Comédie,,,1655,50,http://dramacode.github.io/tcp5/scarron_gardiendesoimeme.xml,https://catalogue.bnf.fr/ark:/12148/cb30186157w,
SCARRON_GARDIENDESOIMEME,Sicile,Sicily,Région,Italie,Europe,37.75,14.25,Paul Scarron,Le Gardien de soi-même,Comédie,,,1655,50,http://dramacode.github.io/tcp5/scarron_gardiendesoimeme.xml,https://catalogue.bnf.fr/ark:/12148/cb30186157w,
SCARRON_GARDIENDESOIMEME,Espagne,Spain,Pays,Péninsule Ibérique,Europe,40,-4,Paul Scarron,Le Gardien de soi-même,Comédie,,,1655,50,http://dramacode.github.io/tcp5/scarron_gardiendesoimeme.xml,https://catalogue.bnf.fr/ark:/12148/cb30186157w,
SCARRON_GARDIENDESOIMEME,Louvre,Louvre,Lieu,France,Europe,48.86102,2.33587,Paul Scarron,Le Gardien de soi-même,Comédie,,,1655,50,http://dramacode.github.io/tcp5/scarron_gardiendesoimeme.xml,https://catalogue.bnf.fr/ark:/12148/cb30186157w,
SCARRON_GARDIENDESOIMEME,Naple,Naples,Ville,Italie,Europe,40.85216,14.26811,Paul Scarron,Le Gardien de soi-même,Comédie,,,1655,50,http://dramacode.github.io/tcp5/scarron_gardiendesoimeme.xml,https://catalogue.bnf.fr/ark:/12148/cb30186157w,
SCARRON_GARDIENDESOIMEME,Afrique,Africa,Continent,,Afrique,32.5,7.5,Paul Scarron,Le Gardien de soi-même,Comédie,,,1655,50,http://dramacode.github.io/tcp5/scarron_gardiendesoimeme.xml,https://catalogue.bnf.fr/ark:/12148/cb30186157w,
SCARRON_GARDIENDESOIMEME,Tunis,Tunis,Ville,Afrique,Afrique,36.81897,10.16579,Paul Scarron,Le Gardien de soi-même,Comédie,,,1655,50,http://dramacode.github.io/tcp5/scarron_gardiendesoimeme.xml,https://catalogue.bnf.fr/ark:/12148/cb30186157w,
SCARRON_GARDIENDESOIMEME,Alger,Algiers,Ville,Afrique,Afrique,36.73225,3.08746,Paul Scarron,Le Gardien de soi-même,Comédie,,,1655,50,http://dramacode.github.io/tcp5/scarron_gardiendesoimeme.xml,https://catalogue.bnf.fr/ark:/12148/cb30186157w,
SCARRON_GARDIENDESOIMEME,Gaïette,Gaeta,Ville,Italie,Europe,41.21408,13.57082,Paul Scarron,Le Gardien de soi-même,Comédie,,,1655,50,http://dramacode.github.io/tcp5/scarron_gardiendesoimeme.xml,https://catalogue.bnf.fr/ark:/12148/cb30186157w,
CORNEILLEP_ANDROMEDE,France,France,Pays,France,Europe,46,2,Pierre Corneille,Andromède,Tragédie,1650,50,1651,50,http://dramacode.github.io/tcp5/corneillep_andromede.xml,https://catalogue.bnf.fr/ark:/12148/cb30271433g,https://gallica.bnf.fr/ark:/12148/bpt6k70397f
CORNEILLEP_ANDROMEDE,Italie,Italy,Pays,Italie,Europe,42.83333,12.83333,Pierre Corneille,Andromède,Tragédie,1650,50,1651,50,http://dramacode.github.io/tcp5/corneillep_andromede.xml,https://catalogue.bnf.fr/ark:/12148/cb30271433g,https://gallica.bnf.fr/ark:/12148/bpt6k70397f
CORNEILLEP_ANDROMEDE,Éryce,Erice,Ville,Italie,Europe,38.03704,12.58653,Pierre Corneille,Andromède,Tragédie,1650,50,1651,50,http://dramacode.github.io/tcp5/corneillep_andromede.xml,https://catalogue.bnf.fr/ark:/12148/cb30271433g,https://gallica.bnf.fr/ark:/12148/bpt6k70397f
CORNEILLEP_ANDROMEDE,Paphe,Paphos,Ville,Grèce,Europe,34.757212,32.406593,Pierre Corneille,Andromède,Tragédie,1650,50,1651,50,http://dramacode.github.io/tcp5/corneillep_andromede.xml,https://catalogue.bnf.fr/ark:/12148/cb30271433g,https://gallica.bnf.fr/ark:/12148/bpt6k70397f
CORNEILLEP_ANDROMEDE,Amathonte,Amathus,Ville,Grèce,Europe,34.71292,33.1429,Pierre Corneille,Andromède,Tragédie,1650,50,1651,50,http://dramacode.github.io/tcp5/corneillep_andromede.xml,https://catalogue.bnf.fr/ark:/12148/cb30271433g,https://gallica.bnf.fr/ark:/12148/bpt6k70397f
CORNEILLEP_ANDROMEDE,Cythère,Cythera,Île,Grèce,Europe,36.2400122314,22.9829428015,Pierre Corneille,Andromède,Tragédie,1650,50,1651,50,http://dramacode.github.io/tcp5/corneillep_andromede.xml,https://catalogue.bnf.fr/ark:/12148/cb30271433g,https://gallica.bnf.fr/ark:/12148/bpt6k70397f
CORNEILLEP_CID,Castille,Castile,Région,Péninsule Ibérique,Europe,41,-3.5,Pierre Corneille,Le Cid,Tragi-comédie,1637,30,1637,30,http://dramacode.github.io/tcp5/corneillep_cid.xml,https://catalogue.bnf.fr/ark:/12148/cb30271451d,https://gallica.bnf.fr/ark:/12148/bpt6k70138c
CORNEILLEP_CID,Grenade,Granada,Ville,Péninsule Ibérique,Europe,12.11667,-61.66667,Pierre Corneille,Le Cid,Tragi-comédie,1637,30,1637,30,http://dramacode.github.io/tcp5/corneillep_cid.xml,https://catalogue.bnf.fr/ark:/12148/cb30271451d,https://gallica.bnf.fr/ark:/12148/bpt6k70138c
CORNEILLEP_CID,Aragon,Aragon,Région,Péninsule Ibérique,Europe,41.5,-0.66667,Pierre Corneille,Le Cid,Tragi-comédie,1637,30,1637,30,http://dramacode.github.io/tcp5/corneillep_cid.xml,https://catalogue.bnf.fr/ark:/12148/cb30271451d,https://gallica.bnf.fr/ark:/12148/bpt6k70138c
CORNEILLEP_CID,Espagne,Spain,Pays,Péninsule Ibérique,Europe,40,-4,Pierre Corneille,Le Cid,Tragi-comédie,1637,30,1637,30,http://dramacode.github.io/tcp5/corneillep_cid.xml,https://catalogue.bnf.fr/ark:/12148/cb30271451d,https://gallica.bnf.fr/ark:/12148/bpt6k70138c
CORNEILLEP_CID,Portugal,Portugal,Pays,Péninsule Ibérique,Europe,39.6945,-8.13057,Pierre Corneille,Le Cid,Tragi-comédie,1637,30,1637,30,http://dramacode.github.io/tcp5/corneillep_cid.xml,https://catalogue.bnf.fr/ark:/12148/cb30271451d,https://gallica.bnf.fr/ark:/12148/bpt6k70138c
CORNEILLEP_CID,Andalousie,Andalusia,Région,Péninsule Ibérique,Europe,37.6,-4.5,Pierre Corneille,Le Cid,Tragi-comédie,1637,30,1637,30,http://dramacode.github.io/tcp5/corneillep_cid.xml,https://catalogue.bnf.fr/ark:/12148/cb30271451d,https://gallica.bnf.fr/ark:/12148/bpt6k70138c
CORNEILLEP_CID,Séville,Seville,Ville,Péninsule Ibérique,Europe,37.38283,-5.97317,Pierre Corneille,Le Cid,Tragi-comédie,1637,30,1637,30,http://dramacode.github.io/tcp5/corneillep_cid.xml,https://catalogue.bnf.fr/ark:/12148/cb30271451d,https://gallica.bnf.fr/ark:/12148/bpt6k70138c
CORNEILLEP_CID,Tolède,Toledo,Ville,Péninsule Ibérique,Europe,39.8581,-4.02263,Pierre Corneille,Le Cid,Tragi-comédie,1637,30,1637,30,http://dramacode.github.io/tcp5/corneillep_cid.xml,https://catalogue.bnf.fr/ark:/12148/cb30271451d,https://gallica.bnf.fr/ark:/12148/bpt6k70138c
CORNEILLEP_ILLUSIONCOMIQUE,Pô,Po,Fleuve,Italie,Europe,44.97472,12.05444,Pierre Corneille,Illusion comique,Comédie,1636,30,1639,,http://dramacode.github.io/tcp5/corneillep_illusioncomique.xml,https://catalogue.bnf.fr/ark:/12148/cb30271704q,https://gallica.bnf.fr/ark:/12148/bpt6k70407x
CORNEILLEP_ILLUSIONCOMIQUE,Rhin,Rhine,Fleuve,Allemagne,Europe,51.97198,5.91545,Pierre Corneille,Illusion comique,Comédie,1636,30,1639,,http://dramacode.github.io/tcp5/corneillep_illusioncomique.xml,https://catalogue.bnf.fr/ark:/12148/cb30271704q,https://gallica.bnf.fr/ark:/12148/bpt6k70407x
CORNEILLEP_ILLUSIONCOMIQUE,Meuse,Meuse,Fleuve,France,Europe,51.71278,4.8345,Pierre Corneille,Illusion comique,Comédie,1636,30,1639,,http://dramacode.github.io/tcp5/corneillep_illusioncomique.xml,https://catalogue.bnf.fr/ark:/12148/cb30271704q,https://gallica.bnf.fr/ark:/12148/bpt6k70407x
CORNEILLEP_ILLUSIONCOMIQUE,Seine,Seine,Fleuve,France,Europe,49.44469,0.38177,Pierre Corneille,Illusion comique,Comédie,1636,30,1639,,http://dramacode.github.io/tcp5/corneillep_illusioncomique.xml,https://catalogue.bnf.fr/ark:/12148/cb30271704q,https://gallica.bnf.fr/ark:/12148/bpt6k70407x
CORNEILLEP_ILLUSIONCOMIQUE,Tage,Tagus,Fleuve,Péninsule Ibérique,Europe,38.6764,-9.27933,Pierre Corneille,Illusion comique,Comédie,1636,30,1639,,http://dramacode.github.io/tcp5/corneillep_illusioncomique.xml,https://catalogue.bnf.fr/ark:/12148/cb30271704q,https://gallica.bnf.fr/ark:/12148/bpt6k70407x
CORNEILLEP_ILLUSIONCOMIQUE,Bretagne,Brittany,Région,France,Europe,48.16667,-2.83333,Pierre Corneille,Illusion comique,Comédie,1636,30,1639,,http://dramacode.github.io/tcp5/corneillep_illusioncomique.xml,https://catalogue.bnf.fr/ark:/12148/cb30271704q,https://gallica.bnf.fr/ark:/12148/bpt6k70407x
CORNEILLEP_ILLUSIONCOMIQUE,Paris,Paris,Ville,France,Europe,48.85341,2.3488,Pierre Corneille,Illusion comique,Comédie,1636,30,1639,,http://dramacode.github.io/tcp5/corneillep_illusioncomique.xml,https://catalogue.bnf.fr/ark:/12148/cb30271704q,https://gallica.bnf.fr/ark:/12148/bpt6k70407x
CORNEILLEP_ILLUSIONCOMIQUE,Tormes,Tormes,Fleuve,Péninsule Ibérique,Europe,41.29245,-6.47995,Pierre Corneille,Illusion comique,Comédie,1636,30,1639,,http://dramacode.github.io/tcp5/corneillep_illusioncomique.xml,https://catalogue.bnf.fr/ark:/12148/cb30271704q,https://gallica.bnf.fr/ark:/12148/bpt6k70407x
CORNEILLEP_ILLUSIONCOMIQUE,Bordeaux,Bordeaux,Ville,France,Europe,44.84044,-0.5805,Pierre Corneille,Illusion comique,Comédie,1636,30,1639,,http://dramacode.github.io/tcp5/corneillep_illusioncomique.xml,https://catalogue.bnf.fr/ark:/12148/cb30271704q,https://gallica.bnf.fr/ark:/12148/bpt6k70407x
CORNEILLEP_ILLUSIONCOMIQUE,Perse,Persia,Pays,Orient,Asie,32,53,Pierre Corneille,Illusion comique,Comédie,1636,30,1639,,http://dramacode.github.io/tcp5/corneillep_illusioncomique.xml,https://catalogue.bnf.fr/ark:/12148/cb30271704q,https://gallica.bnf.fr/ark:/12148/bpt6k70407x
CORNEILLEP_ILLUSIONCOMIQUE,Éthiopie,Ethiopia,Pays,Afrique,Afrique,9,39.5,Pierre Corneille,Illusion comique,Comédie,1636,30,1639,,http://dramacode.github.io/tcp5/corneillep_illusioncomique.xml,https://catalogue.bnf.fr/ark:/12148/cb30271704q,https://gallica.bnf.fr/ark:/12148/bpt6k70407x
CORNEILLEP_ILLUSIONCOMIQUE,Japon,Japan,Pays,Extrême-Orient,Asie,35.68536,139.75309,Pierre Corneille,Illusion comique,Comédie,1636,30,1639,,http://dramacode.github.io/tcp5/corneillep_illusioncomique.xml,https://catalogue.bnf.fr/ark:/12148/cb30271704q,https://gallica.bnf.fr/ark:/12148/bpt6k70407x
CORNEILLEP_ILLUSIONCOMIQUE,Mexique,Mexico,Pays,Amérique,Amérique,23,-102,Pierre Corneille,Illusion comique,Comédie,1636,30,1639,,http://dramacode.github.io/tcp5/corneillep_illusioncomique.xml,https://catalogue.bnf.fr/ark:/12148/cb30271704q,https://gallica.bnf.fr/ark:/12148/bpt6k70407x
CORNEILLEP_ILLUSIONCOMIQUE,Transylvanie,Transylvania,Région,Transylvanie,Europe,46.5,25,Pierre Corneille,Illusion comique,Comédie,1636,30,1639,,http://dramacode.github.io/tcp5/corneillep_illusioncomique.xml,https://catalogue.bnf.fr/ark:/12148/cb30271704q,https://gallica.bnf.fr/ark:/12148/bpt6k70407x
CORNEILLEP_ILLUSIONCOMIQUE,Europe,Europa,Continent,,Europe,48.69096,9.14062,Pierre Corneille,Illusion comique,Comédie,1636,30,1639,,http://dramacode.github.io/tcp5/corneillep_illusioncomique.xml,https://catalogue.bnf.fr/ark:/12148/cb30271704q,https://gallica.bnf.fr/ark:/12148/bpt6k70407x
CORNEILLEP_ILLUSIONCOMIQUE,Chine,China,Pays,Extrême-Orient,Asie,35,105,Pierre Corneille,Illusion comique,Comédie,1636,30,1639,,http://dramacode.github.io/tcp5/corneillep_illusioncomique.xml,https://catalogue.bnf.fr/ark:/12148/cb30271704q,https://gallica.bnf.fr/ark:/12148/bpt6k70407x
CORNEILLEP_ILLUSIONCOMIQUE,Égypte,Egypt,Pays,Afrique,Afrique,27,30,Pierre Corneille,Illusion comique,Comédie,1636,30,1639,,http://dramacode.github.io/tcp5/corneillep_illusioncomique.xml,https://catalogue.bnf.fr/ark:/12148/cb30271704q,https://gallica.bnf.fr/ark:/12148/bpt6k70407x
CORNEILLEP_ILLUSIONCOMIQUE,Caire,Cairo,Ville,Afrique,Afrique,30.06263,31.24967,Pierre Corneille,Illusion comique,Comédie,1636,30,1639,,http://dramacode.github.io/tcp5/corneillep_illusioncomique.xml,https://catalogue.bnf.fr/ark:/12148/cb30271704q,https://gallica.bnf.fr/ark:/12148/bpt6k70407x
CORNEILLEP_ILLUSIONCOMIQUE,Islande,Iceland,Pays,Islande,Europe,65,-18,Pierre Corneille,Illusion comique,Comédie,1636,30,1639,,http://dramacode.github.io/tcp5/corneillep_illusioncomique.xml,https://catalogue.bnf.fr/ark:/12148/cb30271704q,https://gallica.bnf.fr/ark:/12148/bpt6k70407x
CORNEILLEP_ILLUSIONCOMIQUE,Parnasse,Mount Parnassus,Montagne,Grèce,Europe,38.535435,22.621902,Pierre Corneille,Illusion comique,Comédie,1636,30,1639,,http://dramacode.github.io/tcp5/corneillep_illusioncomique.xml,https://catalogue.bnf.fr/ark:/12148/cb30271704q,https://gallica.bnf.fr/ark:/12148/bpt6k70407x
CORNEILLEP_MEDEE,Corinthe,Corinth,Ville,Grèce,Europe,37.8980016198,22.8999795422,Pierre Corneille,Médée,Tragédie,1635,30,1639,30,http://dramacode.github.io/tcp5/corneillep_medee.xml,https://catalogue.bnf.fr/ark:/12148/cb30271709f,https://gallica.bnf.fr/ark:/12148/bpt6k71339h
CORNEILLEP_MEDEE,Lemnos,Lemnos,Île,Grèce,Europe,39.916667,25.25,Pierre Corneille,Médée,Tragédie,1635,30,1639,30,http://dramacode.github.io/tcp5/corneillep_medee.xml,https://catalogue.bnf.fr/ark:/12148/cb30271709f,https://gallica.bnf.fr/ark:/12148/bpt6k71339h
